0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.438120153267779019e-06,2.337694905312730283e-05,2.672410312209780444e-04,1.829246263407211491e-03,1.443526604030610999e-03,1.215601350762619869e-03,2.166086847490909708e-03,4.228571307132731986e-03,2.705881852899485671e-03,4.089372201407292726e-03,8.063453540438934863e-03,1.119171435918469779e-02,6.545545734875645415e-03,1.884500870260057918e-03,2.045483042148639192e-04,6.906825856605794864e-06,5.312942966619841551e-07,5.312942966619841551e-07,5.312942966619841551e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.815859772308516276e-05,9.170139560385847212e-04,6.635334471011520262e-03,9.262053473708370399e-03,1.504837965865403991e-02,1.724368769246135968e-02,1.443314086311946187e-02,3.236326078686810326e-02,7.633955231017386378e-02,7.861136672270049863e-02,4.923929282603937280e-02,1.904424406384882390e-02,4.251948256185859171e-03,8.091612138162019132e-04,3.267459924471202834e-04,1.609821718885812202e-04,1.062588593323968378e-04,7.225602434602985188e-05,3.559671787635294263e-05,1.647012319652150966e-05,6.906825856605794864e-06,5.312942966619841551e-07,5.312942966619841551e-07,1.593882889985952677e-06,5.312942966619841551e-07,5.312942966619841551e-07,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.226769156878454942e-04,1.023591591948978807e-02,2.947833275599353112e-02,4.547666661707919916e-02,4.241800535119615717e-02,3.087404287332456282e-02,2.201205400500266807e-02,2.479497353091814071e-02,4.279203653604619212e-02,7.369476930139050308e-02,8.340045351281162589e-02,3.650735630083157962e-02,7.776023325944800627e-03,1.007333986471122033e-03,3.878448365632484519e-04,2.449266707611747048e-04,1.609821718885812202e-04,1.020085049591009713e-04,5.472331255618436883e-05,3.772189506300087586e-05,1.700141749318349296e-05,8.500708746591746482e-06,4.781648669957857396e-06,6.375531559943810709e-06,4.250354373295873241e-06,2.656471483309920776e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.312942966619841551e-07,5.010105217522510795e-04,1.315484678535072758e-03,2.519397554771129252e-03,7.622479274209487295e-03,8.148460627904851108e-03,3.262678275801244882e-03,1.257042305902254581e-03,2.336101022422744367e-03,1.665076325738658325e-02,6.212902375735576688e-02,5.790735927607964378e-02,9.563297339915715484e-03,5.759230175815909089e-04,7.969414449929763174e-06,3.187765779971905354e-06,3.187765779971905354e-06,5.312942966619841551e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.125177186647936621e-06,0.000000000000000000e+00,3.719060076633889509e-06,7.438120153267778511e-05,1.067901536290588279e-04,3.878448365632484925e-05,3.134636350305706939e-05,1.067901536290588279e-04,1.652325262618770866e-04,4.197224943629674910e-05,1.593882889985952677e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
